Comuna,Propiedad,Precio,Direccion,Tamaño en m2,Dormitorios,Baños,ID
San Pedro de la Paz,Departamento,45000000,"En Venta Departamento En 2°piso En Condominio Don Alonso, Michaihue, San Pedro De La Paz, Biobío",45,3,1,862
San Pedro de la Paz,Departamento,254861021,"San Pedro De La Paz, Andalué, San Pedro De La Paz, Biobío",93,2,2,863
San Pedro de la Paz,Departamento,129277329,"San Pedro De La Paz, Huertos Familiares, San Pedro De La Paz, Biobío",75,3,2,864
San Pedro de la Paz,Departamento,129277329,"Av. Pedro Aguirre Cerda 1500 - 1800, San Pedro De La Paz, Bío Bío, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",85,3,2,865
San Pedro de la Paz,Departamento,180988262,"Cam. El Venado 1320, San Pedro De La Paz, Bío Bío, Chile, Andalué, San Pedro De La Paz, Biobío",75,2,2,866
San Pedro de la Paz,Departamento,225000000,"Avenida Andalue 1375, Biobío, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",113,4,3,867
San Pedro de la Paz,Departamento,128907966,"Avenida Las Rosas 1500 - 1800, San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",57,2,2,868
San Pedro de la Paz,Departamento,142205063,"Avenida Costanera 7488, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",103,2,2,869
San Pedro de la Paz,Departamento,258185296,"Condominio Quilen, San Pedro De La Paz, Biobío",123,3,2,870
San Pedro de la Paz,Departamento,254861021,"Quinel Sur 2680, Andalué, San Pedro De La Paz, Biobío",114,2,2,871
San Pedro de la Paz,Departamento,203150090,"Avenida Nahuelbuta - Andalué, Huertos Familiares, San Pedro De La Paz, Biobío",70,2,2,872
San Pedro de la Paz,Departamento,269266210,"Nahuelbuta Interior, San Pedro De La Paz, Chile, San Pedro De La Paz, Biobío",128,4,2,873
San Pedro de la Paz,Departamento,166213710,"San Pedro De La Paz, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",79,3,2,874
San Pedro de la Paz,Departamento,155132796,"Avda Costanera 7488, Portal San Pedro, San Pedro De La Paz, Biobío",100,3,3,875
San Pedro de la Paz,Departamento,50000000,"Los Pioneros, Michaihue, San Pedro De La Paz, Biobío",50,2,1,876
San Pedro de la Paz,Departamento,166213710,"Duplex San Pedro, Michaihue, San Pedro De La Paz, Biobío",115,3,2,877
San Pedro de la Paz,Departamento,140358244,"Avenida Pedro Aguirre Cerda 255, San Pedro De La Paz, Chile, San Pedro De La Paz, Biobío",64,2,2,878
San Pedro de la Paz,Departamento,280716488,"Nahuelbuta Interior Sn, Andalué, San Pedro De La Paz, Biobío",127,2,2,879
San Pedro de la Paz,Departamento,221618279,"Catirai, 275, San Pedro De La Paz, Biobío",101,3,2,880
San Pedro de la Paz,Departamento,369363800,"Quinel Sur 2680, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",150,4,3,881
San Pedro de la Paz,Departamento,258185296,"Península De Andalué, San Pedro De La Paz, Biobío",128,3,2,882
San Pedro de la Paz,Departamento,110439776,"Condominio Bosquemar, Portal San Pedro, San Pedro De La Paz, Biobío",86,2,2,883
San Pedro de la Paz,Departamento,203150090,"Avenida Nahuelbuta 1520, San Pedro De La Paz, Chile, San Pedro De La Paz, Biobío",70,2,2,884
San Pedro de la Paz,Departamento,273329212,"Andalue, Andalué, San Pedro De La Paz, Biobío",92,2,2,885
San Pedro de la Paz,Departamento,30000000,"Se Vende Departamento Duplex Economico, Huertos Familiares, San Pedro De La Paz, Biobío",28,2,1,886
San Pedro de la Paz,Departamento,119000000,"Avenida Costanera 1111, San Pedro De La Paz, Chile, San Pedro De La Paz, Biobío",90,2,2,887
San Pedro de la Paz,Departamento,129277329,"Avda Costanera 7488, Portal San Pedro, San Pedro De La Paz, Biobío",85,2,2,888
San Pedro de la Paz,Departamento,546658424,"Calle Del Atardecer, San Pedro De La Paz, Biobío",245,3,4,889
San Pedro de la Paz,Departamento,561432976,"Idahue, San Pedro De La Paz, Biobío",240,3,4,890
San Pedro de la Paz,Departamento,140358244,"Avenida Costanera, San Pedro De La Paz, Portal San Pedro, San Pedro De La Paz, Biobío",106,3,2,891
San Pedro de la Paz,Departamento,254861021,"Camino El Venado, San Pedro De La Paz, Andalué, San Pedro De La Paz, Biobío",135,2,2,892
San Pedro de la Paz,Departamento,103421864,"Avenida Costanera 7488, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",70,2,1,894
San Pedro de la Paz,Departamento,265941935,"Estupendo Departamento Dos Estacionamientos, Andalué, San Pedro De La Paz, Biobío",94,2,2,895
San Pedro de la Paz,Departamento,87908584,"Avenida Costanera, San Pedro De La Paz, Portal San Pedro, San Pedro De La Paz, Biobío",59,2,1,896
San Pedro de la Paz,Departamento,118898207,"Avenida Costanera 7488, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",90,2,2,897
San Pedro de la Paz,Departamento,140358244,"Av Costanera 7488, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",98,2,2,898
San Pedro de la Paz,Departamento,202780726,"Las Rosas 1470, Los Huertos, San Pedro De La Paz, Huertos Familiares, San Pedro De La Paz, Biobío",113,3,2,899
San Pedro de la Paz,Departamento,230483011,"Las 3 Aguas, San Pedro De La Paz, Chile, San Pedro De La Paz, Biobío",120,3,2,900
San Pedro de la Paz,Departamento,75719579,"Costanera Interior N° 3750 . Depto 2510, Portal San Pedro, San Pedro De La Paz, Biobío",48,2,1,901
San Pedro de la Paz,Departamento,65000000,"Avenida Costanera Interior 3750, Portal San Pedro, San Pedro De La Paz, Biobío",50,3,1,902
San Pedro de la Paz,Departamento,240086469,"Catirai, Concepcion, San Pedro De La Paz, Biobío",101,3,2,903
San Pedro de la Paz,Departamento,380444714,"San Pedro De La Paz, Biobío",152,4,3,905
San Pedro de la Paz,Departamento,210537365,"Los Huertos, San Pedro De La Paz, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",105,3,2,906
San Pedro de la Paz,Departamento,284410126,"Calle Ingeniero Ernesto Pinto Lagarrigue, San Pedro De La Paz, Chile, San Pedro De La Paz, Biobío",138,3,3,907
San Pedro de la Paz,Departamento,251167383,"Andalué, San Pedro De La Paz, Biobío",102,3,2,908
San Pedro de la Paz,Departamento,155132796,"Avda Costanera 7488, Portal San Pedro, San Pedro De La Paz, Biobío",121,3,3,909
San Pedro de la Paz,Departamento,195762814,"Catirai, San Pedro De La Paz, San Pedro De La Paz, Biobío",74,2,2,910
San Pedro de la Paz,Departamento,240086469,"San Pedro De La Paz, Biobío",101,3,2,912
San Pedro de la Paz,Departamento,200564543,"Avenida Las Rosas, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",115,3,2,913
San Pedro de la Paz,Departamento,129277329,"Huertos Familiares, San Pedro De La Paz, Biobío",111,3,2,914
San Pedro de la Paz,Departamento,258554659,"Camino Del Árbol, San Pedro De La Paz, Chile, San Pedro De La Paz, Biobío",113,2,2,915
San Pedro de la Paz,Departamento,166213710,"Lonquimay, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",70,3,2,916
San Pedro de la Paz,Departamento,517109319,"Exclusivo Departamento En Idahue, San Pedro De La Paz, Biobío",250,3,4,917
San Pedro de la Paz,Departamento,265941935,"Colegio Santisima Trinidad, Andalué, San Pedro De La Paz, Biobío",107,3,2,918
San Pedro de la Paz,Departamento,166213710,"Avenida Andalue 2737, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",72,3,2,919
San Pedro de la Paz,Departamento,136664606,"Avenida Bayona 1800 - 2100, San Pedro De La Paz, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",78,3,2,920
San Pedro de la Paz,Departamento,137588015,"Condominio Parque Millaray, San Pedro De La Paz, Biobío",64,2,2,921
San Pedro de la Paz,Departamento,129277329,"Avenida Las Margaritas, San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",60,2,2,922
San Pedro de la Paz,Departamento,272959848,"Av. Andalue 2231, 4133705 Concepción, San Pedro De La Paz, Bío Bío, Chile, Andalué, San Pedro De La Paz, Biobío",129,3,2,923
San Pedro de la Paz,Departamento,115000000,"Avenida Andalue 2350, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",44,1,1,924
San Pedro de la Paz,Departamento,35000000,"En Venta Departamento En Piso 4 . San Pedro De La Paz, Michaihue, San Pedro De La Paz, Biobío",45,3,1,925
San Pedro de la Paz,Departamento,361976524,"Camino El Venado 1500 - 1800, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",140,3,2,926
San Pedro de la Paz,Departamento,132650000,"Camino El Venado, Andalué, San Pedro De La Paz, Andalué, San Pedro De La Paz, Biobío",63,2,2,927
San Pedro de la Paz,Departamento,110439776,"Avenida Costanera Interior 7488, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",74,2,2,928
San Pedro de la Paz,Departamento,627918460,"Camino El Venado Sn, Andalué, San Pedro De La Paz, Biobío",197,4,4,929
San Pedro de la Paz,Departamento,258185296,"Avenida Nahuelbuta, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",128,4,2,930
San Pedro de la Paz,Departamento,151439158,"Avenida Las Margaritas 1328, Concepción, San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",87,2,2,931
San Pedro de la Paz,Departamento,210906729,"Avenida Andalue 1440, San Pedro De La Paz, Chile, San Pedro De La Paz, Biobío",93,3,2,932
San Pedro de la Paz,Departamento,65377392,"Bosques De San Pedro, Huertos Familiares, San Pedro De La Paz, Biobío",45,2,1,933
San Pedro de la Paz,Departamento,166213710,"Lonquimay 1195, Concepción, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",70,3,2,934
San Pedro de la Paz,Departamento,203150090,"Avenida Las Rosas 1470, San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",105,3,2,935
San Pedro de la Paz,Departamento,195762814,"Catirai - Ernesto Pinto Lagarrigue., San Pedro De La Paz, Biobío",74,2,2,936
San Pedro de la Paz,Departamento,145898701,"Portal San Pedro, San Pedro De La Paz, Biobío",115,3,2,937
San Pedro de la Paz,Departamento,210906729,"Departamento En Condominio Atalaya 2, Andalué, San Pedro De La Paz, Biobío",99,3,2,938
San Pedro de la Paz,Departamento,142205063,"Huertos Familiares, San Pedro De La Paz, Biobío",83,2,2,939
San Pedro de la Paz,Departamento,100466953,"Avenida Costanera 7488, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",62,2,1,940
San Pedro de la Paz,Departamento,184312536,"Avenida Bosque Mar, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",122,3,2,941
San Pedro de la Paz,Departamento,122702654,"Huertos Familiares, Huertos Familiares, San Pedro De La Paz, Biobío",62,2,2,942
San Pedro de la Paz,Departamento,158678688,"Pedro Lira 1080, 4133701 San Pedro De La Paz, Bío Bío, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",74,3,2,943
San Pedro de la Paz,Departamento,144051882,"Condominio Bosquemar, Portal San Pedro, San Pedro De La Paz, Biobío",120,2,2,944
San Pedro de la Paz,Departamento,60058553,"Bosque Playa Portal San Pedro De La Paz, Portal San Pedro, San Pedro De La Paz, Biobío",48,2,1,945
San Pedro de la Paz,Departamento,125583691,"Se Vende Departamento En Av Costanera, San Pedro De La Paz, Biobío",103,2,2,946
San Pedro de la Paz,Departamento,155132796,"Avenida Bayona, San Pedro De La Paz, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",80,2,2,947
San Pedro de la Paz,Departamento,195762814,"Catirai, San Pedro De La Paz, San Pedro De La Paz, Biobío",74,2,2,948
San Pedro de la Paz,Departamento,147745520,"Avenida Nahuelbuta, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",67,2,2,949
San Pedro de la Paz,Departamento,166176773,"Avenida Andalue 1050, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",75,2,2,950
San Pedro de la Paz,Departamento,158826434,"Huertos Familiares, San Pedro De La Paz, Biobío",86,3,2,951
San Pedro de la Paz,Departamento,153285977,"Lonquimay 900 - 1200, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",69,3,2,952
San Pedro de la Paz,Departamento,140358244,"Pedro Aguirre Cerda, San Pedro De La Paz, San Pedro De La Paz, Biobío",64,2,2,953
San Pedro de la Paz,Departamento,158826434,"Andalué, San Pedro De La Paz, Biobío",70,3,2,955
San Pedro de la Paz,Departamento,240086469,"San Pedro De La Paz, Biobío",101,3,2,956
San Pedro de la Paz,Departamento,210537365,"Huertos Familiares, San Pedro De La Paz, Biobío",105,3,2,957
San Pedro de la Paz,Departamento,144051882,"Pedro Aguirre Cerda Sn, El Recodo, San Pedro De La Paz, Biobío",71,3,2,959
San Pedro de la Paz,Departamento,110000000,"Portal San Pedro, San Pedro De La Paz, Biobío",90,2,2,960
San Pedro de la Paz,Departamento,147745520,"San Pedro De La Paz, San Pedro De La Paz, Biobío",63,1,1,961
San Pedro de la Paz,Departamento,182835081,"Edificio Alto Huerto, Huertos Familiares, San Pedro De La Paz, Biobío",110,3,2,962
San Pedro de la Paz,Departamento,123736872,"Las Margaritas 1665, Michaihue, San Pedro De La Paz, Biobío",62,2,2,963
San Pedro de la Paz,Departamento,68036811,"Calle Nueva 3826, San Pedro De La Paz, Chile, Michaihue, San Pedro De La Paz, Biobío",65,2,1,964
San Pedro de la Paz,Departamento,55000000,"2 Norte 1000, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",57,3,1,965
San Pedro de la Paz,Departamento,185000000,"Andalué, San Pedro De La Paz, Biobío",70,2,2,966
San Pedro de la Paz,Departamento,155132796,"Departamento En Venta Condominio Bosque Mar, Portal San Pedro, San Pedro De La Paz, Biobío",121,3,2,967
San Pedro de la Paz,Departamento,258185296,"Depto 3d + 2 B + E +b, Peninsula De Andalue, San Pedro De La Paz, Biobío",128,3,2,968
San Pedro de la Paz,Departamento,55404569,"Michaihue, San Pedro De La Paz, Biobío",56,3,1,969
San Pedro de la Paz,Departamento,68500000,"Los Pioneros, Michaihue, San Pedro De La Paz, Biobío",50,2,1,970
San Pedro de la Paz,Departamento,214231003,"San Pedro De La Paz, Andalué, San Pedro De La Paz, Biobío",85,3,2,971
San Pedro de la Paz,Departamento,272959848,"Avenida Andalue 2350, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",130,3,2,972
San Pedro de la Paz,Departamento,203150090,"Camino Al Venado 1320, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",80,2,2,973
San Pedro de la Paz,Departamento,164366891,"San Pedro De La Paz, Huertos Familiares, San Pedro De La Paz, Biobío",88,3,2,974
San Pedro de la Paz,Departamento,84584310,"Parque Millaray, Huertos Familiares, San Pedro De La Paz, Biobío",36,1,1,975
San Pedro de la Paz,Departamento,195762814,"Ernesto Pinto Lagarrigue, Camino Santa Juana, San Pedro De La Paz, Biobío",74,2,2,976
San Pedro de la Paz,Departamento,73688078,"Avenida Costanera Interior 3750, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",55,2,1,977
San Pedro de la Paz,Departamento,129277329,No disponible,89,2,2,978
San Pedro de la Paz,Departamento,258185296,"Avenida Nahuelbuta, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",138,4,2,979
San Pedro de la Paz,Departamento,125583691,"Andalué, San Pedro De La Paz, Biobío",47,1,1,980
San Pedro de la Paz,Departamento,120043234,"Biobío, Huertos Familiares, San Pedro De La Paz, Biobío",63,2,2,981
San Pedro de la Paz,Departamento,251167383,"San Pedro De La Paz, Andalué, San Pedro De La Paz, Biobío",107,3,2,982
San Pedro de la Paz,Departamento,317652868,"Andalué, Andalué, San Pedro De La Paz, Biobío",135,3,2,983
San Pedro de la Paz,Departamento,58000000,"Los Pioneros, Huertos Familiares, San Pedro De La Paz, Biobío",56,3,1,984
San Pedro de la Paz,Departamento,60000000,"Los Pioneros, Huertos Familiares, San Pedro De La Paz, Biobío",52,3,1,985
San Pedro de la Paz,Departamento,72000000,"Los Pioneros, Huertos Familiares, San Pedro De La Paz, Biobío",54,2,1,986
San Pedro de la Paz,Departamento,53557750,"Los Pioneros, San Pedro De La Paz, Chile, Michaihue, San Pedro De La Paz, Biobío",50,2,1,987
San Pedro de la Paz,Departamento,265941935,"San Pedro De La Paz, San Pedro De La Paz, Biobío",113,2,2,988
San Pedro de la Paz,Departamento,129277329,"Colo Colo 17, San Pedro De La Paz, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",63,2,2,989
San Pedro de la Paz,Departamento,72025941,"Avenida Costanera Interior 3750, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",49,2,1,990
San Pedro de la Paz,Departamento,180988262,"San Pedro De La Paz, Huertos Familiares, San Pedro De La Paz, Biobío",81,3,2,991
San Pedro de la Paz,Departamento,118196415,"Colo Colo 17, San Pedro De La Paz, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",47,2,2,992
San Pedro de la Paz,Departamento,129277329,"Avenida Las Margaritas 1800 - 2100, San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",80,3,2,993
San Pedro de la Paz,Departamento,121890053,"Colo Colo 17, San Pedro De La Paz, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",53,2,2,994
San Pedro de la Paz,Departamento,77566398,"Avenida Costanera Interior 3750, San Pedro De La Paz, Chile, Portal San Pedro, San Pedro De La Paz, Biobío",54,3,1,995
San Pedro de la Paz,Departamento,50000000,"Nueva Uno 1250-3310, San Pedro De La Paz, Bío Bío, Chile, Michaihue, San Pedro De La Paz, Biobío",55,3,1,996
San Pedro de la Paz,Departamento,142000000,"Las Violetas 1867, San Pedro De La Paz, Chile, Huertos Familiares, San Pedro De La Paz, Biobío",66,2,2,997
San Pedro de la Paz,Departamento,240086469,"Avenida Nahuelbuta 1755, San Pedro De La Paz, Chile, San Pedro De La Paz, Biobío",98,2,2,998
San Pedro de la Paz,Departamento,52449659,"Pioneros, Michaihue, San Pedro De La Paz, Biobío",52,2,1,999
San Pedro de la Paz,Departamento,90494131,"Avenida Pedro Aguirre Cerda 1 - 300, San Pedro De La Paz, Chile, San Pedro De La Paz, Biobío",36,1,1,1000
San Pedro de la Paz,Departamento,195762814,"Catirai, San Pedro De La Paz, Chile, San Pedro De La Paz, Biobío",73,2,2,1001
San Pedro de la Paz,Departamento,80890672,"Condominio Ankara, San Pedro De La Paz, Portal San Pedro, San Pedro De La Paz, Biobío",55,3,1,1002
San Pedro de la Paz,Departamento,128907966,"Andalué, San Pedro De La Paz, Biobío",72,3,2,1003
San Pedro de la Paz,Departamento,112655958,"Avenida Bayona 1900, San Pedro De La Paz, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",64,3,2,1004
San Pedro de la Paz,Departamento,166213710,"Los Acacios 1851, San Pedro De La Paz, Chile, Villa San Pedro - Bayona, San Pedro De La Paz, Biobío",136,3,2,1005
San Pedro de la Paz,Departamento,60000000,"Portal San Pedro, San Pedro De La Paz, Portal San Pedro, San Pedro De La Paz, Biobío",49,3,1,1006
San Pedro de la Paz,Departamento,177294624,"Condominio Bosque Mar, Portal San Pedro, San Pedro De La Paz, Biobío",100,3,3,1008
San Pedro de la Paz,Departamento,258185296,"Camino El Venado 1760, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",99,2,2,1009
San Pedro de la Paz,Departamento,480172939,"El Venado, San Pedro De La Paz, Chile, Andalué, San Pedro De La Paz, Biobío",200,4,4,1010
